query_id,query_type,baseline,accuracy_raw,latency_s,cost_usd,input_tokens,output_tokens,accuracy_percent
13,Predictive,FF_NO_CACHE,1.0,5.057829141616821,0.002243514,4966,272,100.0
13,Predictive,FF_NO_PROMPT,1.0,4.6602160930633545,0.00201981,2098,272,100.0
13,Predictive,FF_NO_PROMPT,1.0,5.799031019210815,0.00201981,2098,272,100.0
13,Predictive,FF_NO_PROMPT,1.0,5.510719060897827,0.002885415,2098,272,100.0
13,Predictive,FF_NO_PRUNE,1.0,4.772162199020386,0.002624388,9849,272,100.0
13,Predictive,FF_NO_PRUNE,1.0,6.320245027542114,0.002624388,9849,272,100.0
13,Predictive,FF_NO_PRUNE,1.0,5.6134138107299805,0.002624388,9849,272,100.0
14,Predictive,FF_FULL,1.0,0.105231761932373,0.0,0,0,100.0
14,Predictive,FF_FULL,1.0,0.1045749187469482,0.0,0,0,100.0
14,Predictive,FF_FULL,1.0,0.105745792388916,0.0,0,0,100.0
14,Predictive,FF_NO_CACHE,1.0,4.647553443908691,0.002243514,4966,272,100.0
14,Predictive,FF_NO_CACHE,1.0,5.241225719451904,0.002243514,4966,272,100.0
14,Predictive,FF_NO_CACHE,1.0,5.488617181777954,0.002243514,4966,272,100.0
14,Predictive,FF_NO_PROMPT,1.0,4.868395805358887,0.00196521,2098,258,100.0
14,Predictive,FF_NO_PROMPT,1.0,4.8000328540802,0.00201981,2098,272,100.0
14,Predictive,FF_NO_PROMPT,1.0,4.834468841552734,0.00201981,2098,272,100.0
14,Predictive,FF_NO_PRUNE,1.0,5.087626934051514,0.002616588,9849,270,100.0
14,Predictive,FF_NO_PRUNE,1.0,4.977921962738037,0.002624388,9849,272,100.0
14,Predictive,FF_NO_PRUNE,1.0,4.812631368637085,0.002624388,9849,272,100.0
15,Predictive,FF_FULL,1.0,0.0076091289520263,0.0,0,0,100.0
15,Predictive,FF_FULL,1.0,0.0069527626037597,0.0,0,0,100.0
15,Predictive,FF_FULL,1.0,0.0076661109924316,0.0,0,0,100.0
15,Predictive,FF_NO_CACHE,1.0,4.753887176513672,0.002250534,4970,273,100.0
15,Predictive,FF_NO_CACHE,1.0,5.256101131439209,0.002250534,4970,273,100.0
15,Predictive,FF_NO_CACHE,1.0,5.305104970932007,0.002250534,4970,273,100.0
15,Predictive,FF_NO_PROMPT,1.0,4.78568696975708,0.00202683,2102,273,100.0
15,Predictive,FF_NO_PROMPT,1.0,5.648483991622925,0.00202683,2102,273,100.0
15,Predictive,FF_NO_PROMPT,1.0,5.382560729980469,0.00197223,2102,259,100.0
15,Predictive,FF_NO_PRUNE,1.0,4.99067234992981,0.002631408,9853,273,100.0
15,Predictive,FF_NO_PRUNE,1.0,5.448991060256958,0.002631408,9853,273,100.0
15,Predictive,FF_NO_PRUNE,1.0,5.656872272491455,0.002631408,9853,273,100.0
16,Predictive,FF_FULL,1.0,0.3225431442260742,0.0,0,0,100.0
16,Predictive,FF_FULL,1.0,0.633040189743042,0.0,0,0,100.0
16,Predictive,FF_FULL,1.0,0.6422290802001953,0.0,0,0,100.0
16,Predictive,FF_NO_CACHE,1.0,4.971516132354736,0.002248194,4967,273,100.0
16,Predictive,FF_NO_CACHE,1.0,5.690796613693237,0.002248194,4967,273,100.0
16,Predictive,FF_NO_CACHE,1.0,5.572131156921387,0.002248194,4967,273,100.0
16,Predictive,FF_NO_PROMPT,1.0,4.969741344451904,0.00202449,2099,273,100.0
16,Predictive,FF_NO_PROMPT,1.0,5.269768714904785,0.00196989,2099,259,100.0
16,Predictive,FF_NO_PROMPT,1.0,5.233624696731567,0.00202449,2099,273,100.0
16,Predictive,FF_NO_PRUNE,1.0,5.711427927017212,0.002629068,9850,273,100.0
16,Predictive,FF_NO_PRUNE,1.0,5.710428237915039,0.002629068,9850,273,100.0
16,Predictive,FF_NO_PRUNE,1.0,6.972503662109375,0.002629068,9850,273,100.0
17,Extra-Hard,FF_FULL,1.0,6.392975330352783,0.002272602,9245,332,100.0
17,Extra-Hard,FF_FULL,1.0,6.147352933883667,0.0021331619999999,9245,330,100.0
17,Extra-Hard,FF_FULL,1.0,5.827210187911987,0.0020986019999999,9245,330,100.0
17,Extra-Hard,FF_NO_CACHE,1.0,3.689688205718994,0.002028702,7109,180,100.0
17,Extra-Hard,FF_NO_CACHE,1.0,4.041973114013672,0.002013102,7109,176,100.0
17,Extra-Hard,FF_NO_CACHE,1.0,4.282948017120361,0.002036502,7109,182,100.0
17,Extra-Hard,FF_NO_PROMPT,0.0,2.948080778121948,0.001491594,2123,142,0.0
17,Extra-Hard,FF_NO_PROMPT,0.0,3.0458059310913086,0.001491594,2123,142,0.0
17,Extra-Hard,FF_NO_PROMPT,0.0,3.4881527423858643,0.001491594,2123,142,0.0
17,Extra-Hard,FF_NO_PRUNE,1.0,3.661829710006714,0.002224248,9816,176,100.0
17,Extra-Hard,FF_NO_PRUNE,1.0,3.5828850269317627,0.002224248,9816,176,100.0
17,Extra-Hard,FF_NO_PRUNE,1.0,3.5895469188690186,0.002224248,9816,176,100.0
18,Extra-Hard,FF_FULL,1.0,8.698656797409058,0.0026370119999999,10720,400,100.0
18,Extra-Hard,FF_FULL,1.0,8.417001247406006,0.0025888919999999,10720,400,100.0
18,Extra-Hard,FF_FULL,1.0,9.206488847732544,0.002654472,10720,429,100.0
18,Extra-Hard,FF_NO_CACHE,1.0,4.876073598861694,0.002480712,9206,250,100.0
18,Extra-Hard,FF_NO_CACHE,1.0,5.071611166000366,0.002480712,9206,250,100.0
